,age,Years_Enrolled,Qualification,family,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response
1035,32,11,1,0,8028.0,0,73,18,66,7,12,2,15,0,1,0,19,0,0,0,0,0,0,0
1036,61,9,1,0,76081.0,0,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,0
1037,37,10,1,1,34728.0,1,14,0,16,0,0,6,1,1,1,2,6,0,0,0,0,0,0,1
1038,58,11,2,0,33168.0,1,80,1,37,0,1,3,3,2,1,4,7,0,0,0,0,0,0,0
1039,57,10,2,1,33585.0,0,30,11,33,13,6,29,1,2,0,4,4,0,0,0,0,0,0,0
1040,63,10,2,1,77037.0,1,463,96,333,168,53,10,1,7,7,12,3,0,0,0,0,0,0,0
1041,39,11,1,1,35196.0,0,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,1
1042,57,10,1,1,44529.0,0,538,13,91,17,6,26,6,6,2,11,5,0,1,0,0,0,0,0
1043,58,9,1,0,70924.0,1,635,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0,0,0
1044,57,9,2,1,28764.0,1,8,0,3,0,0,1,1,1,0,2,8,1,0,0,0,0,0,0
1045,74,10,2,0,69098.0,0,1315,22,780,145,0,178,1,7,8,9,5,0,0,0,0,0,0,0
1046,53,10,1,0,25959.0,1,4,2,12,7,5,26,2,1,2,2,6,0,0,0,0,0,0,1
1047,40,10,2,1,27100.0,0,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0
1048,38,11,1,0,70596.0,0,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,0
1049,49,11,1,1,42557.0,0,192,5,53,0,5,15,4,6,1,4,8,0,0,0,0,0,0,0
1050,72,10,2,0,53312.0,1,241,0,12,0,0,25,1,5,1,5,7,0,0,0,0,0,0,0
1051,71,11,1,0,72228.0,0,631,28,491,30,14,56,1,6,7,8,3,0,0,0,0,0,0,0
1052,36,10,1,0,67605.0,0,336,28,282,184,54,54,1,2,8,6,1,0,0,0,0,0,0,0
1053,74,11,2,1,62845.0,1,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,0
1054,65,10,1,1,65196.0,1,743,19,181,12,0,200,2,7,6,11,5,1,0,0,0,0,0,0
1055,36,10,2,0,42000.0,1,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,1
1056,50,9,2,0,35860.0,1,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,0
1057,59,9,2,1,65526.0,1,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,0
1058,62,11,1,1,16860.0,1,10,4,4,3,3,14,3,1,1,3,7,0,0,0,0,0,0,0
1059,31,9,1,0,83528.0,1,530,117,678,134,44,147,1,4,10,8,1,1,0,0,1,0,0,1
1060,58,11,1,0,64176.0,0,1215,33,249,64,116,149,8,8,9,8,6,0,0,0,0,0,0,0
1061,67,11,1,0,22304.0,0,3,2,7,0,4,2,1,1,0,2,8,0,0,0,0,0,0,0
1062,45,9,1,0,67023.0,0,444,44,382,11,8,17,1,3,7,13,2,0,0,0,0,0,1,0
1063,52,9,2,1,32892.0,0,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,0
1064,57,11,1,1,70713.0,1,736,114,279,82,76,190,6,5,6,8,3,0,0,0,0,0,0,0
1065,68,11,1,1,59925.0,0,473,21,176,19,21,56,3,9,2,9,6,0,0,0,0,0,0,0
1066,70,9,1,1,39722.0,0,32,0,5,2,0,8,2,2,0,3,5,0,0,0,0,0,0,0
1067,65,10,1,0,46610.0,1,288,10,30,4,10,125,1,6,1,6,6,0,0,0,0,0,0,0
1068,62,10,1,0,88347.0,1,1050,178,555,77,138,118,1,4,7,9,1,0,0,0,1,0,0,0
1069,42,10,2,0,87171.0,1,1001,44,107,58,44,44,1,6,7,11,2,1,0,1,0,0,0,0
1070,47,10,1,1,26907.0,1,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0
1071,55,9,2,0,50014.0,1,234,14,77,19,10,42,2,4,1,8,5,0,0,0,0,0,0,0
1072,45,10,2,1,41014.0,0,7,2,6,2,0,3,1,1,0,2,7,0,0,0,0,0,0,0
1073,58,9,1,0,66294.0,0,251,108,334,65,92,117,1,4,3,5,2,0,0,0,0,0,0,0
1074,52,11,1,1,36715.0,1,172,10,125,21,13,16,6,7,2,4,9,0,0,0,0,0,0,1
1075,67,11,1,0,79456.0,1,565,42,548,64,83,99,1,5,6,4,3,0,0,0,0,0,0,1
1076,41,10,1,1,40479.0,0,5,0,8,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0
1077,53,10,2,0,75345.0,1,918,57,842,99,38,133,1,5,8,6,3,0,0,0,1,0,0,1
1078,46,10,1,1,54233.0,1,652,8,158,21,0,142,4,11,6,5,8,0,0,0,0,0,0,0
1079,53,10,1,0,24163.0,1,4,1,7,2,1,2,2,1,0,3,4,0,0,0,0,0,0,0
1080,65,10,2,0,84460.0,0,152,27,103,106,54,81,0,9,9,4,5,0,1,1,1,1,0,1
1081,40,9,1,1,43776.0,0,8,0,9,2,1,3,1,1,0,2,6,0,0,0,0,0,0,0
1082,65,9,2,0,71691.0,1,336,130,411,240,32,43,1,4,7,5,2,0,0,0,0,0,0,1
1083,50,9,2,0,85844.0,0,938,19,843,25,95,38,1,6,6,7,2,0,0,1,0,0,0,0
1084,49,9,2,0,39190.0,0,68,8,18,19,8,12,2,2,1,4,5,0,0,0,0,0,0,0
1085,64,10,1,0,71367.0,1,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0,0
1086,51,10,2,0,38578.0,1,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,0
1087,58,9,2,1,57236.0,1,105,0,9,2,1,4,3,2,1,4,3,0,0,0,0,0,0,0
1088,44,10,1,0,61825.0,0,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0
1089,65,9,1,0,79803.0,0,574,8,216,21,16,33,1,4,3,5,1,0,0,0,0,0,0,0
1090,37,11,1,0,80910.0,0,160,80,369,67,39,41,1,3,3,8,1,0,0,0,0,0,0,0
1091,41,10,2,1,27590.0,1,6,0,5,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0
1092,44,10,1,1,56775.0,0,614,35,160,58,35,35,2,5,8,10,5,0,0,0,0,0,0,0
1093,48,10,1,0,83829.0,0,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,1
1094,44,10,1,1,54210.0,1,70,54,109,80,9,45,2,4,1,7,5,0,0,0,0,0,0,0
1095,37,10,1,1,38508.0,0,120,19,206,25,19,54,6,7,2,5,8,0,0,0,0,0,0,0
1096,53,10,1,1,53187.0,0,211,2,30,7,7,10,2,4,1,6,5,0,0,0,0,0,0,0
1097,51,9,1,1,30023.0,1,11,0,16,7,6,21,1,2,0,3,8,0,0,0,0,0,0,0
1098,63,10,2,0,76045.0,0,760,53,400,17,93,0,1,4,5,11,2,0,0,0,1,0,0,0
1099,71,9,2,1,50870.0,1,53,0,8,0,0,2,1,2,0,3,5,0,0,0,0,0,0,0
1100,53,10,1,0,15315.0,1,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,0
1101,49,9,1,1,65463.0,1,391,32,70,21,32,16,2,6,2,9,5,0,1,0,0,0,0,0
1102,58,9,1,1,66480.0,0,199,9,57,20,21,6,7,4,1,7,4,0,0,0,0,0,0,0
1103,69,10,1,0,76773.0,0,516,56,449,86,33,16,1,2,2,11,1,0,0,0,0,0,0,0
1104,40,10,1,0,81698.0,1,709,45,115,30,160,45,1,8,2,5,5,0,0,0,1,0,0,1
1105,50,9,2,0,54466.0,0,12,0,4,0,0,0,1,1,0,2,5,0,0,0,0,0,0,0
1106,63,9,2,0,98777.0,1,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,0
1107,39,10,2,0,16269.0,0,19,3,18,3,1,0,3,3,0,3,8,0,0,0,0,0,0,0
1108,52,10,1,1,71819.0,0,1224,28,140,0,14,168,3,3,3,5,6,0,1,1,0,0,0,0
1109,40,10,2,1,33569.0,1,16,2,18,3,0,24,1,1,1,2,8,1,0,0,0,0,0,1
1110,40,10,2,0,36262.0,1,88,39,54,64,28,153,1,3,5,3,6,1,0,0,0,0,0,1
1111,57,10,0,0,22634.0,1,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0
1112,45,10,1,1,47025.0,0,508,11,59,23,5,29,5,11,1,6,9,0,0,0,0,0,0,0
1113,55,10,1,0,70566.0,1,381,28,215,84,28,21,2,6,5,9,3,0,0,0,0,0,0,0
1114,44,11,2,1,31605.0,1,74,0,42,2,1,6,2,2,1,4,7,0,0,0,0,0,0,0
1115,50,10,2,0,52034.0,0,146,0,93,7,13,73,5,4,2,5,7,0,0,0,0,0,0,0
1116,44,10,1,0,48526.0,1,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,0
1117,69,11,1,1,46734.0,1,110,5,137,26,23,29,2,6,1,5,7,0,0,0,0,0,0,0
1118,61,11,1,0,39552.0,0,165,3,147,4,24,41,7,6,2,5,8,0,0,0,0,0,0,1
1119,57,11,1,0,86358.0,0,957,47,494,82,47,95,4,5,3,6,8,0,0,0,0,0,0,0
1120,46,9,1,1,46931.0,0,41,0,17,3,1,16,2,1,1,3,3,0,0,0,0,0,0,0
1121,38,10,0,0,16581.0,0,1,3,4,2,3,11,1,0,0,3,4,0,0,0,0,0,0,0
1122,71,10,1,0,63998.0,1,176,29,818,0,33,112,1,7,6,11,4,0,0,0,0,0,0,1
1123,72,10,2,1,67381.0,0,815,8,53,11,0,70,4,2,2,9,7,0,1,0,0,0,0,0
1124,56,10,1,0,25930.0,0,6,1,2,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0
1125,45,9,1,1,42693.0,1,8,4,20,6,3,16,1,1,0,3,5,0,0,0,0,0,0,0
1126,47,11,1,1,85606.0,0,717,42,864,219,30,84,2,6,7,9,3,0,0,0,1,0,0,0
1127,38,10,1,0,72903.0,0,1067,138,750,0,19,39,1,7,5,8,4,0,1,1,1,0,0,1
1128,49,9,1,1,49669.0,0,166,5,107,11,8,29,2,5,1,6,6,0,0,0,0,0,0,0
1129,55,11,2,1,36778.0,0,29,4,34,2,4,4,3,3,0,3,9,0,0,0,0,0,0,0
1130,61,10,2,0,85696.0,0,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1
1131,34,9,2,0,10979.0,1,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,0
1132,62,10,1,1,49678.0,0,229,5,56,3,2,20,2,6,2,4,7,0,0,0,0,0,0,0
1133,70,10,2,1,56129.0,0,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,0
1134,34,10,1,1,37155.0,0,23,0,26,7,15,3,1,2,0,4,5,0,0,0,0,0,0,0
1135,45,9,1,0,21282.0,0,1,5,8,4,8,20,2,2,1,2,6,0,0,0,0,0,0,0
1136,61,10,2,0,33419.0,0,56,0,12,0,0,18,2,2,0,4,7,0,0,0,0,0,0,0
1137,78,10,1,0,63285.0,0,508,124,249,50,38,134,1,6,5,13,3,0,0,0,0,0,0,0
1138,49,9,2,1,21255.0,0,29,0,25,2,2,3,4,2,1,4,4,0,0,0,0,0,0,0
1139,42,10,1,1,42162.0,1,46,7,59,2,4,27,2,3,1,3,6,1,0,0,0,0,0,1
1140,67,11,1,1,54450.0,1,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,0
1141,69,10,2,1,57744.0,0,350,3,39,0,0,19,2,9,1,4,8,0,0,0,0,0,0,0
1142,37,11,1,0,26576.0,1,10,0,8,0,0,9,1,1,0,2,9,1,0,0,0,0,0,1
1143,80,10,2,0,57513.0,0,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,0
1144,59,11,1,1,68142.0,0,897,126,196,91,112,37,3,10,4,7,6,0,0,0,0,0,0,0
1145,44,11,1,1,7500.0,0,5,2,3,3,0,5,1,1,0,2,8,0,0,0,0,0,0,0
1146,49,11,1,0,83145.0,1,777,35,731,39,137,114,1,5,9,11,2,0,0,1,0,0,0,1
1147,63,9,2,1,54197.0,1,162,6,37,6,13,13,2,1,3,6,1,0,0,0,0,0,0,0
1148,60,9,2,0,23091.0,0,35,0,11,0,0,2,4,2,1,3,7,0,0,0,0,0,0,0
1149,47,10,1,1,46049.0,1,342,9,112,19,14,19,10,5,2,9,7,0,0,0,0,0,0,1
1150,49,11,1,0,56715.0,0,258,105,239,237,172,9,1,7,3,4,4,0,0,0,0,0,0,0
1151,62,9,1,0,79410.0,1,658,80,483,123,13,13,1,3,2,5,1,0,0,0,0,0,0,0
1152,72,10,1,1,57304.0,0,356,80,329,138,17,106,2,7,6,10,5,0,0,0,0,0,0,0
1153,58,9,1,1,44375.0,0,213,5,28,7,7,41,1,4,1,6,5,0,0,0,0,0,0,0
1154,67,11,1,1,54450.0,1,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,0
1155,58,11,1,1,59594.0,0,457,4,29,0,0,9,1,8,1,7,7,0,1,0,0,0,0,0
1156,29,11,1,0,80685.0,0,241,45,604,34,26,54,1,6,4,10,2,0,0,0,0,0,0,0
1157,49,10,2,1,40344.0,1,210,0,6,0,0,2,2,4,1,5,7,0,0,0,0,0,0,0
1158,51,10,1,1,62710.0,0,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,0
1159,55,10,1,1,48985.0,1,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,0
1160,55,11,1,1,35322.0,1,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,0
1161,75,10,1,0,77142.0,0,476,75,162,29,151,97,1,4,4,8,2,0,0,0,0,0,0,0
1162,54,9,1,0,81657.0,0,364,40,425,158,60,50,1,3,4,8,1,0,0,0,0,0,0,0
1163,27,9,0,0,14421.0,0,0,0,2,3,3,8,1,1,0,2,5,1,0,0,0,0,0,0
1164,49,9,1,0,20130.0,0,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0,0,0
1165,33,11,2,0,74214.0,1,863,83,547,86,99,33,1,8,2,5,5,0,0,0,0,0,0,0
1166,66,9,2,1,66726.0,0,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,0
1167,44,10,0,1,23724.0,0,5,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,0,0
1168,63,10,2,1,47353.0,0,184,2,19,8,8,4,3,2,2,6,5,0,0,0,0,0,0,0
1169,71,11,2,1,33444.0,1,8,0,8,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0
1170,42,10,1,1,54386.0,1,277,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0,0,0
1171,42,10,1,0,28510.0,0,44,5,19,0,4,19,3,2,0,4,5,0,0,0,0,0,0,0
1172,32,9,2,0,90638.0,1,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,0
1173,73,10,1,1,48070.0,1,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,1,0
1174,66,10,1,1,43140.0,0,134,8,76,6,0,11,1,4,1,5,6,0,0,0,0,0,0,0
1175,62,10,2,0,54959.0,0,1148,0,60,0,0,24,3,9,5,4,7,0,1,0,0,0,0,1
1176,65,10,0,0,15056.0,0,6,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,0,0
1177,52,9,1,0,26954.0,1,4,1,11,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0
1178,38,10,1,0,22327.0,0,5,4,8,2,0,5,1,1,0,3,5,0,0,0,0,0,0,0
1179,58,10,1,1,44393.0,0,24,2,20,2,2,10,2,1,0,4,4,0,0,0,0,0,0,0
1180,71,10,2,0,62000.0,1,899,0,101,0,0,20,1,6,6,13,4,0,0,0,1,0,0,0
1181,61,11,2,1,31497.0,1,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,0
1182,49,9,1,1,45894.0,1,27,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0,0,0
1183,53,11,2,0,78579.0,1,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0,0,1
1184,54,11,2,0,67369.0,0,1298,0,70,37,14,42,4,7,4,10,4,0,1,1,0,0,0,1
1185,63,9,1,0,58401.0,0,10,0,11,17,29,29,1,1,2,2,4,0,0,0,0,0,0,0
1186,71,9,1,0,62307.0,0,87,13,34,10,6,10,1,4,0,4,5,0,0,0,0,0,0,0
1187,54,10,2,1,43641.0,0,57,2,51,4,2,23,3,2,1,4,6,0,0,0,0,0,0,0
1188,55,10,2,0,63841.0,0,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0
1189,58,10,1,1,46891.0,0,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0
1190,54,10,2,1,70091.0,1,964,34,137,15,0,11,2,5,2,10,8,0,1,0,0,0,0,0
1191,51,9,2,0,78075.0,0,572,8,259,34,35,80,1,3,5,5,1,0,0,0,0,0,0,0
1192,62,11,1,0,59184.0,1,341,142,113,259,151,66,3,6,6,12,5,0,0,0,0,0,0,0
1193,46,10,1,1,54809.0,1,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,0
1194,64,10,1,1,58113.0,0,221,104,169,102,78,84,3,9,2,8,7,0,0,0,0,0,1,0
1195,65,10,2,1,51412.0,1,140,3,29,4,5,14,2,3,2,4,4,0,0,0,0,0,0,0
1196,44,11,1,0,15287.0,0,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1
1197,66,10,2,0,66636.0,0,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,0
1198,67,10,2,1,50965.0,0,544,13,85,8,6,29,3,10,4,5,8,1,0,0,0,0,0,0
1199,58,10,2,0,84618.0,0,684,100,801,21,66,0,1,6,9,10,2,0,0,1,0,0,0,0
1200,33,10,1,0,18351.0,1,1,12,9,0,14,7,1,2,0,3,7,0,0,0,0,0,0,0
1201,66,9,2,1,40451.0,0,35,0,4,0,0,10,1,1,1,2,5,1,0,0,0,0,0,0
1202,58,10,1,1,36317.0,0,87,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,0
1203,66,10,1,1,42213.0,0,309,3,24,4,3,20,2,5,1,7,7,0,1,0,0,0,0,0
1204,68,10,1,1,65748.0,0,172,73,93,95,78,34,2,2,4,10,1,0,0,0,0,0,1,0
1205,51,10,1,1,77044.0,1,625,38,242,50,34,76,2,7,11,11,4,1,0,0,0,0,0,0
1206,54,10,1,0,74918.0,0,972,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,0,0
1207,51,11,1,1,56721.0,0,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,0
1208,48,10,1,0,42160.0,1,48,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0,0,1
1209,58,10,1,0,61559.0,1,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,0
1210,60,11,2,1,33629.0,1,132,0,16,0,0,4,5,3,1,4,9,0,0,0,0,0,0,0
1211,32,10,2,0,68682.0,0,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0
1212,60,10,1,0,34377.0,0,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,0
1213,37,11,0,0,8940.0,1,1,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,0,0
1214,50,10,1,1,26228.0,0,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,0
1215,66,10,1,0,77297.0,0,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,0
1216,42,10,1,1,40211.0,1,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,0
1217,65,10,2,0,33438.0,0,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,0
1218,64,10,2,1,75032.0,0,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,0
1219,68,10,2,0,61284.0,0,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,0
1220,37,11,1,1,22518.0,1,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,0,1
1221,48,10,2,1,54730.0,0,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,0
1222,68,9,2,1,38452.0,0,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0
1223,52,10,1,0,44421.0,0,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,0
1224,37,10,2,1,38197.0,0,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,0
1225,45,9,1,0,41986.0,1,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,0
1226,40,10,1,1,28427.0,0,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,0
1227,47,9,2,1,37395.0,1,18,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,0
1228,52,9,1,1,64722.0,1,303,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,0
1229,67,9,2,1,55249.0,0,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,0
1230,51,10,1,0,84906.0,0,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,0
1231,34,10,1,1,28691.0,0,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,0
1232,71,10,1,0,44213.0,1,95,11,35,0,4,7,4,2,1,5,6,0,0,0,0,0,0,0
1233,39,9,0,0,25707.0,1,1,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,0,0
1234,56,10,2,1,59062.0,0,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,0
1235,61,9,1,0,76624.0,0,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,0
1236,76,9,2,0,66000.0,1,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,0
1237,45,11,2,1,27683.0,0,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,0
1238,52,9,1,0,1730.0,0,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,0
1239,31,11,0,0,7500.0,0,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,0
1240,55,10,1,1,40521.0,0,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,0
1241,50,9,2,1,20427.0,0,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0
1242,48,9,1,1,65106.0,0,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,0
1243,58,10,2,0,69969.0,0,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0,1
1244,71,10,1,1,67433.0,0,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,0
1245,56,10,2,1,77766.0,0,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,1
1246,51,10,1,1,74716.0,0,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,0
1247,60,10,1,0,68118.0,0,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0
1248,53,11,2,1,55158.0,0,293,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0,0,1
1249,68,11,1,1,62972.0,1,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,1
1250,48,9,1,1,74190.0,1,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,0
1251,47,9,1,1,39356.0,1,15,0,2,0,0,6,1,1,0,2,6,1,0,0,0,0,0,0
1252,54,10,1,0,76653.0,0,736,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,0
1253,50,9,2,0,35860.0,1,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,0
1254,40,10,2,0,90687.0,0,982,17,672,23,34,51,1,6,2,8,2,0,0,1,0,0,0,1
1255,41,10,2,0,73450.0,0,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,0
1256,63,10,1,1,31454.0,1,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,0
1257,71,9,1,0,47139.0,1,46,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,0,1
1258,48,10,1,0,83829.0,0,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,1
1259,60,11,2,1,53378.0,1,489,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0,0,1
1260,53,10,1,1,19656.0,0,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,0
1261,75,10,2,1,45579.0,1,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,0
1262,65,9,1,0,85485.0,0,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,0
1263,79,9,1,0,55956.0,1,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,0
1264,60,10,2,0,64191.0,1,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,0
1265,51,11,1,0,38808.0,1,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,0,1
1266,57,10,2,1,57183.0,0,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,0
1267,55,11,2,0,23748.0,0,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,0
1268,52,10,1,1,66303.0,0,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,0
1269,48,10,2,1,37368.0,1,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,0
1270,59,10,1,1,40800.0,0,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,0
1271,45,11,1,0,71847.0,0,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,0
1272,48,10,1,1,46149.0,1,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,0
1273,40,11,1,0,78687.0,1,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,0,1
1274,52,11,1,0,49118.0,0,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,1
1275,66,11,2,1,37633.0,1,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,0
1276,72,10,2,0,39767.0,1,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,0
1277,72,11,0,0,26997.0,0,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,0
1278,53,10,1,0,33986.0,1,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,0
1279,51,11,2,1,57091.0,0,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,1
1280,54,10,1,1,46831.0,0,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,0
1281,51,10,2,0,83151.0,0,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,1
1282,52,11,1,0,52531.0,0,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,0
1283,67,10,1,0,15759.0,1,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,0
1284,52,10,1,0,22804.0,0,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0
1285,50,9,1,1,43050.0,1,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,0
1286,46,10,2,0,42997.0,0,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,0
1287,60,9,2,0,48918.0,1,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0
1288,69,9,2,1,60033.0,1,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,0
1289,45,10,2,1,34043.0,0,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,0
